drawdate,n1,n2,n3,n4,n5,prize_5,prize_4,prize_3
6/2/2014,1,2,10,12,25,1702665,155,8.5
6/1/2014,1,6,14,39,43,0,295.5,11.5
5/31/2014,5,22,27,28,34,0,279.5,11
5/30/2014,4,9,26,27,28,0,194.5,10
5/29/2014,1,10,30,32,33,0,331,12
5/28/2014,3,10,14,29,42,0,265.5,10.5
5/27/2014,3,18,33,36,37,0,305.5,12.5
5/26/2014,16,33,34,36,41,0,451.5,16.5
5/25/2014,5,28,29,36,38,0,401,14
5/24/2014,5,12,16,21,24,325000,157,8
5/23/2014,8,15,25,32,42,0,329,13
5/22/2014,3,8,30,32,40,0,422.5,13
5/21/2014,26,29,31,39,42,225000,503,15
5/20/2014,17,19,22,31,32,0,248,12.5
5/19/2014,3,9,17,42,43,800000,260.5,12
5/18/2014,10,21,33,36,40,0,338.5,13.5
5/17/2014,5,15,16,21,35,0,247,10.5
5/16/2014,6,14,17,20,31,0,193.5,10.5
5/15/2014,7,22,26,31,38,0,233.5,12
5/14/2014,6,7,15,37,39,0,297,13
5/13/2014,7,11,21,26,31,325000,109,7.5
5/12/2014,1,16,29,36,40,0,471.5,15
5/11/2014,25,26,29,37,43,0,357,16.5
5/10/2014,9,13,29,38,41,125000,334,12.5
5/9/2014,9,14,20,22,43,125000,321.5,12
5/8/2014,14,16,21,31,33,125000,379.5,12.5
5/7/2014,8,10,19,23,35,225000,198.5,9
5/6/2014,4,7,8,13,39,0,194,8
5/5/2014,9,13,18,26,31,225000,210.5,10
5/4/2014,3,19,24,37,42,0,293,13.5
5/3/2014,31,32,33,35,37,325000,134,13.5
5/2/2014,4,15,29,34,39,0,357.5,13
5/1/2014,5,8,14,19,41,0,207,9
4/30/2014,1,7,24,33,36,828639,225.5,11
4/29/2014,7,16,25,33,39,0,230.5,11
4/28/2014,10,15,19,39,42,0,291.5,12.5
4/27/2014,5,14,20,31,38,0,277.5,11.5
4/26/2014,13,26,29,34,40,0,285.5,14.5
4/25/2014,5,9,12,20,38,0,190.5,8
4/24/2014,3,17,39,40,42,225000,417.5,14.5
4/23/2014,8,20,36,38,39,0,355.5,15.5
4/22/2014,5,9,11,19,38,125000,141,7
4/21/2014,25,29,36,37,42,610178,332,15
4/20/2014,2,5,25,26,41,0,321,11.5
4/19/2014,18,21,22,34,41,0,357,14.5
4/18/2014,17,20,32,35,41,0,391,15
4/17/2014,7,10,13,21,40,0,233.5,9.5
4/16/2014,2,3,27,35,36,1471384,321,12.5
4/15/2014,6,15,23,26,38,0,311,11.5
4/14/2014,1,7,30,34,35,0,267.5,12.5
4/13/2014,13,14,15,21,34,0,349.5,11.5
4/12/2014,3,20,22,23,26,0,264.5,10
4/11/2014,6,13,25,37,42,0,314,13.5
4/10/2014,10,29,33,35,36,0,373.5,14
4/9/2014,6,7,12,14,34,0,259.5,9
4/8/2014,5,12,19,30,35,325000,215.5,9.5
4/7/2014,2,5,12,30,40,0,212,9.5
4/6/2014,2,16,26,36,39,0,254.5,13.5
4/5/2014,3,18,22,35,37,125000,261.5,13.5
4/4/2014,3,12,25,28,42,655802,255,10.5
4/3/2014,15,18,23,37,43,0,340.5,13
4/2/2014,4,10,20,21,42,0,274.5,11.5
4/1/2014,13,22,27,38,43,0,290,13.5
3/31/2014,14,17,29,31,33,0,255.5,11.5
3/30/2014,7,17,30,33,34,225000,316.5,11
3/29/2014,7,11,14,15,24,0,135,7
3/28/2014,8,19,33,39,40,450000,351.5,12.5
3/27/2014,2,3,5,31,41,0,327,11
3/26/2014,6,7,11,20,24,0,153,7.5
3/25/2014,1,10,35,39,43,0,392.5,15
3/24/2014,5,8,26,32,39,1122258,269.5,11.5
3/23/2014,19,26,30,32,40,0,316.5,13.5
3/22/2014,6,18,26,36,38,0,283.5,12.5
3/21/2014,1,4,15,26,33,0,256.5,11.5
3/20/2014,2,15,31,39,42,0,350,14.5
3/19/2014,7,26,35,40,42,0,352,16.5
3/18/2014,6,22,23,31,35,0,355.5,13
3/17/2014,5,10,19,26,43,125000,196.5,9.5
3/16/2014,18,19,20,27,28,125000,245,10.5
3/15/2014,2,6,12,20,21,325000,126.5,8
3/14/2014,4,14,20,25,41,0,361,12.5
3/13/2014,1,14,18,41,43,0,378.5,15
3/12/2014,3,7,10,15,24,611607,133,7.5
3/11/2014,8,22,31,39,43,0,312.5,13
3/10/2014,2,6,26,32,42,0,281.5,14
3/9/2014,16,26,34,36,40,0,317,17
3/8/2014,2,28,35,36,40,0,483.5,17
3/7/2014,2,4,9,11,25,225000,111,6.5
3/6/2014,2,8,12,14,34,0,198.5,8.5
3/5/2014,6,8,9,15,21,325000,156,8
3/4/2014,3,11,28,31,36,0,272,10.5
3/3/2014,12,19,27,28,40,0,289,11
3/2/2014,1,19,29,34,39,125000,260.5,12.5
3/1/2014,1,6,13,26,33,125000,226.5,9.5
2/28/2014,11,18,27,37,41,450000,212.5,12.5
2/27/2014,6,29,30,39,41,0,481,14
2/26/2014,3,7,19,28,29,0,125,7
2/25/2014,5,10,23,38,43,0,295.5,11
2/24/2014,4,5,10,15,39,225000,202.5,8
2/23/2014,6,21,25,28,29,0,224,10.5
2/22/2014,14,18,23,28,33,125000,186.5,10.5
2/21/2014,1,14,18,25,42,700000,272,12.5
2/20/2014,15,18,32,38,41,0,306.5,13.5
2/19/2014,5,6,11,27,28,0,181.5,8
2/18/2014,6,7,13,30,35,0,219.5,10.5
2/17/2014,1,4,16,27,31,0,182,9.5
2/16/2014,3,24,37,38,43,325000,379,14
2/15/2014,5,12,13,21,42,0,190.5,9
2/14/2014,17,18,22,32,43,0,469.5,13.5
2/13/2014,6,7,9,20,31,500000,202.5,9
2/12/2014,8,10,15,32,38,0,249.5,11.5
2/11/2014,10,22,23,33,38,0,354.5,11.5
2/10/2014,1,3,9,14,16,0,157,7
2/9/2014,3,4,12,40,42,225000,383.5,13
2/8/2014,9,10,11,13,33,0,190,7.5
2/7/2014,3,14,19,29,31,125000,185.5,9
2/6/2014,1,7,17,23,24,125000,140.5,7
2/5/2014,2,3,11,21,26,500000,179,8
2/4/2014,17,21,27,29,32,0,193,11
2/3/2014,1,6,18,36,41,0,308,14
2/2/2014,23,24,28,30,37,0,272,13
2/1/2014,5,12,14,16,29,125000,153.5,8
1/31/2014,8,22,24,34,36,1300000,252,11.5
1/30/2014,8,10,20,21,24,0,196,9.5
1/29/2014,2,15,23,30,38,0,237.5,11.5
1/28/2014,1,5,6,15,29,0,144.5,8.5
1/27/2014,13,17,27,34,37,0,186,11
1/26/2014,9,23,26,29,42,0,305.5,12
1/25/2014,4,21,25,39,42,0,412.5,14.5
1/24/2014,5,14,17,19,38,500000,269.5,10.5
1/23/2014,13,14,22,42,43,0,371,14
1/22/2014,5,11,15,39,40,0,302.5,12.5
1/21/2014,6,11,12,15,31,0,225,8.5
1/20/2014,9,19,24,30,42,1000000,273,11
1/19/2014,11,18,20,23,39,0,287,11.5
1/18/2014,3,8,13,28,31,0,114,8
1/17/2014,1,13,19,33,36,0,274.5,11
1/16/2014,1,8,13,39,42,0,273,13
1/15/2014,10,11,14,25,36,0,211,10.5
1/14/2014,3,9,16,17,43,225000,271.5,10.5
1/13/2014,7,17,18,27,42,0,190.5,9.5
1/12/2014,1,5,13,24,33,500000,161.5,9
1/11/2014,19,20,21,30,33,0,272.5,12
1/10/2014,28,29,30,37,41,0,438.5,14.5
1/9/2014,3,10,16,30,39,0,244,10.5
1/8/2014,12,13,15,19,23,325000,163,8.5
1/7/2014,9,13,30,34,43,0,345.5,14.5
1/6/2014,9,18,32,33,42,0,282.5,14.5
1/5/2014,4,6,13,15,35,700000,296.5,11
1/4/2014,3,11,32,36,39,0,290.5,13
1/3/2014,2,6,11,25,31,0,169,9
1/2/2014,11,19,23,38,43,0,264,12
1/1/2014,8,9,10,15,22,0,147.5,7
11/20/2015,9,18,29,34,42,0,318,13.5
11/19/2015,7,11,16,18,43,225000,213,10
11/18/2015,4,11,26,31,33,0,328,10.5
11/17/2015,7,10,13,22,30,325000,142,8
11/16/2015,4,5,21,40,41,0,327.5,15
11/15/2015,1,2,14,34,42,0,339.5,15
11/14/2015,8,9,16,27,28,225000,247,9
11/13/2015,2,18,19,34,36,0,231,13.5
11/12/2015,2,4,9,18,34,600000,212.5,9.5
11/11/2015,1,25,28,34,41,0,362.5,14.5
11/10/2015,12,22,32,39,41,0,288,14
11/9/2015,1,7,17,19,39,0,164.5,8.5
11/8/2015,10,12,25,27,43,0,211.5,10.5
11/7/2015,6,9,31,32,36,325000,352,13
11/6/2015,6,14,16,40,43,0,480,16
11/5/2015,9,11,14,29,37,0,232.5,10
11/4/2015,4,5,6,19,39,450000,265,9.5
11/3/2015,4,8,25,36,37,0,324,12
11/2/2015,8,11,19,32,43,0,214.5,11.5
11/1/2015,4,6,17,18,34,0,322.5,10.5
10/31/2015,1,5,8,20,41,225000,243.5,9.5
10/30/2015,10,21,22,29,33,0,246,10.5
10/29/2015,11,15,26,31,32,1000000,271.5,12
10/28/2015,7,25,32,34,41,0,294.5,13
10/27/2015,20,22,25,28,42,0,273,13
10/26/2015,10,20,27,31,39,0,249,12
10/25/2015,7,21,22,25,40,0,293,12
10/24/2015,12,14,21,26,43,0,244.5,11.5
10/23/2015,10,13,26,33,35,0,268,12
10/22/2015,2,8,10,15,30,325000,145.5,7.5
10/21/2015,2,15,27,29,39,0,250.5,11.5
10/20/2015,2,5,7,19,33,0,140.5,7
10/19/2015,13,16,21,23,39,800000,237.5,11
10/18/2015,14,20,22,24,42,0,241.5,12.5
10/17/2015,1,7,28,35,37,0,283.5,11.5
10/16/2015,10,31,34,37,43,0,354.5,14.5
10/15/2015,13,15,21,37,40,0,338.5,14.5
10/14/2015,2,13,17,25,37,0,231.5,10.5
10/13/2015,6,8,10,13,29,225000,157.5,7.5
10/12/2015,3,7,15,27,40,0,211.5,10
10/11/2015,17,23,30,34,43,125000,354.5,14.5
10/10/2015,1,4,8,32,36,1051944,276,11.5
10/9/2015,19,21,33,35,36,0,308,13
10/8/2015,14,17,30,36,42,0,312.5,13.5
10/7/2015,5,8,25,31,35,0,204.5,10
10/6/2015,8,12,17,20,35,0,244,10
10/5/2015,11,27,29,32,40,0,433,14
10/4/2015,13,24,28,33,40,0,301.5,13.5
10/3/2015,1,10,18,39,43,1800000,241,12
10/2/2015,18,21,30,31,36,0,277.5,12
10/1/2015,5,12,14,27,33,0,211.5,10
9/30/2015,2,8,13,24,40,0,254.5,10.5
9/29/2015,3,8,9,18,41,0,261.5,9.5
9/28/2015,17,31,38,41,42,0,245,14.5
9/27/2015,4,10,18,25,29,0,146,8.5
9/26/2015,12,16,21,38,42,0,461.5,14
9/25/2015,5,15,20,38,43,0,476,13
9/24/2015,4,12,26,35,37,225000,263,12.5
9/23/2015,15,20,27,31,40,0,400.5,14.5
9/22/2015,6,15,21,25,38,1001282,262.5,11
9/21/2015,8,10,20,32,37,0,270,11.5
9/20/2015,3,5,10,32,34,0,276,10.5
9/19/2015,5,6,13,28,29,0,169,9
9/18/2015,2,10,16,21,37,0,194,10.5
9/17/2015,1,7,29,32,33,0,346.5,11.5
9/16/2015,4,8,22,30,35,0,246,10.5
9/15/2015,7,9,26,29,30,125000,149.5,8
9/14/2015,2,12,16,26,34,225000,280.5,10.5
9/13/2015,7,16,31,36,41,0,481.5,16
9/12/2015,5,12,16,19,23,125000,121,6.5
9/11/2015,1,16,18,20,41,1047618,298,12
9/10/2015,1,2,3,9,38,0,203.5,9
9/9/2015,14,19,33,40,43,0,316.5,13.5
9/8/2015,2,32,35,36,39,0,310,13.5
9/7/2015,14,17,19,24,43,0,270,11.5
9/6/2015,10,13,15,36,38,0,239.5,14
9/5/2015,4,5,24,29,34,0,288.5,10
9/4/2015,1,12,18,34,36,1066847,279.5,11.5
9/3/2015,4,9,15,28,40,0,258,11
9/2/2015,14,16,17,18,34,0,274,12
9/1/2015,7,26,33,36,41,0,300,13
8/31/2015,17,20,22,32,41,0,346.5,14
8/30/2015,11,14,23,24,38,0,218.5,10.5
8/29/2015,8,11,15,29,37,0,177.5,9.5
8/28/2015,3,17,25,32,41,600000,298.5,12.5
8/27/2015,10,18,22,34,38,0,272.5,11.5
8/26/2015,2,11,27,42,43,0,346.5,13
8/25/2015,1,16,24,25,42,0,380,13
8/24/2015,3,9,15,25,34,0,266,9.5
8/23/2015,2,5,8,15,41,225000,232.5,9
8/22/2015,7,12,25,28,42,0,211,10
8/21/2015,8,11,25,35,36,125000,209.5,12
8/20/2015,8,14,34,36,40,225000,407,15
8/19/2015,8,25,34,40,41,0,298,17
8/18/2015,5,21,25,26,30,450000,230,10
8/17/2015,5,11,22,36,38,0,285.5,10.5
8/16/2015,8,26,32,37,43,0,341,16
8/15/2015,22,26,33,38,40,0,440.5,16.5
8/14/2015,3,18,20,29,33,800000,258,11
8/13/2015,3,6,8,9,16,0,129,7.5
8/12/2015,6,13,25,31,32,0,250.5,12
8/11/2015,4,6,10,13,34,0,208,9.5
8/10/2015,4,23,24,31,35,0,260.5,12.5
8/9/2015,3,9,15,22,43,0,232.5,11
8/8/2015,8,12,19,27,41,225000,244.5,9.5
8/7/2015,2,3,21,31,41,0,333.5,13
8/6/2015,2,8,24,26,33,225000,186.5,9.5
8/5/2015,3,14,35,39,43,0,435.5,15.5
8/4/2015,7,8,14,19,26,325000,151.5,8
8/3/2015,3,13,18,27,32,0,236.5,10
8/2/2015,6,17,19,23,26,0,179,8.5
8/1/2015,7,10,20,27,38,600000,245.5,10
7/31/2015,4,16,25,30,34,0,264,11.5
7/30/2015,6,8,19,28,41,0,282.5,10.5
7/29/2015,10,26,35,37,41,0,427.5,16
7/28/2015,13,17,23,29,36,0,282,11
7/27/2015,1,7,19,27,35,450000,168,9
7/26/2015,16,23,25,32,35,0,285.5,13
7/25/2015,8,11,13,25,43,0,268,10
7/24/2015,1,24,25,38,43,0,357,15
7/23/2015,9,10,22,27,32,125000,334,10.5
7/22/2015,5,14,18,36,40,325000,300,13.5
7/21/2015,4,21,23,39,42,0,308,14
7/20/2015,10,13,20,22,42,0,342.5,12
7/19/2015,5,20,24,30,39,1631008,243.5,11.5
7/18/2015,7,8,9,14,30,0,218.5,9.5
7/17/2015,12,15,31,36,42,0,301,12.5
7/16/2015,1,15,25,29,42,0,327.5,12.5
7/15/2015,1,2,9,12,14,0,148.5,8
7/14/2015,10,13,15,17,33,0,184,9.5
7/13/2015,2,16,35,38,43,0,481.5,16
7/12/2015,9,11,14,23,28,0,143.5,7.5
7/11/2015,7,26,32,41,42,0,449.5,17
7/10/2015,1,2,7,14,24,225000,156.5,7.5
7/9/2015,6,9,17,19,22,0,139,7.5
7/8/2015,2,3,31,36,42,600000,354.5,14
7/7/2015,7,9,26,31,36,0,267,11
7/6/2015,4,9,30,38,39,0,288,12.5
7/5/2015,3,9,10,23,36,0,178,9
7/4/2015,12,13,14,31,32,0,292,12.5
7/3/2015,13,22,23,38,41,225000,277.5,14
7/2/2015,12,14,21,24,43,0,222.5,11
7/1/2015,9,12,19,21,37,600000,188.5,9.5
6/30/2015,17,25,28,31,42,0,264.5,12.5
6/29/2015,11,22,23,27,34,0,276.5,10.5
6/28/2015,6,14,22,25,37,0,263,11.5
6/27/2015,3,5,7,32,33,0,189,8.5
6/26/2015,6,21,28,35,41,600000,299.5,13
6/25/2015,8,9,24,26,37,0,241.5,10.5
6/24/2015,6,11,20,42,43,0,278.5,13.5
6/23/2015,2,12,16,17,31,0,186.5,9
6/22/2015,2,16,29,37,38,0,336,14.5
6/21/2015,1,8,16,29,35,225000,228.5,10.5
6/20/2015,7,9,11,32,36,0,201,9.5
6/19/2015,3,12,16,22,26,800000,181,9.5
6/18/2015,29,30,31,37,41,0,377.5,14
6/17/2015,2,4,32,34,43,0,378,14.5
6/16/2015,6,10,12,15,35,0,231.5,9.5
6/15/2015,1,3,20,31,43,0,332,11.5
6/14/2015,2,19,32,38,40,0,301.5,16
6/13/2015,19,20,32,37,42,225000,351.5,16.5
6/12/2015,10,11,15,30,36,0,213,10.5
6/11/2015,7,19,33,35,38,325000,265.5,12
6/10/2015,19,20,22,29,32,0,333.5,12
6/9/2015,9,13,21,24,37,0,200.5,10
6/8/2015,15,24,36,41,42,1001452,294.5,13.5
6/7/2015,8,21,23,36,41,0,308,12.5
6/6/2015,17,20,22,30,37,0,282,12
6/5/2015,4,6,9,28,36,0,226.5,10
6/4/2015,19,23,36,41,42,0,399,14.5
6/3/2015,7,9,11,34,39,0,201.5,10
6/2/2015,1,13,32,36,37,0,435.5,15.5
6/1/2015,9,20,36,38,43,450000,308.5,14.5
5/31/2015,22,23,30,40,41,0,395.5,16.5
5/30/2015,3,10,12,19,39,0,183,8
5/29/2015,1,12,16,20,34,0,296.5,11
5/28/2015,2,6,8,26,41,800000,243,10.5
5/27/2015,8,16,28,32,36,0,239,12
5/26/2015,4,17,31,34,37,0,235,12.5
5/25/2015,8,20,25,26,36,0,340.5,12
5/24/2015,12,27,33,39,42,0,323.5,13.5
5/23/2015,20,24,31,41,42,0,473,18.5
5/22/2015,12,31,32,33,37,1004965,307,12
5/21/2015,2,14,24,35,38,0,278.5,12.5
5/20/2015,1,22,23,38,42,0,335.5,14
5/19/2015,5,13,18,25,31,0,181,9
5/18/2015,1,3,20,26,36,0,298,11
5/17/2015,1,6,24,26,35,0,272.5,12
5/16/2015,1,11,33,41,42,0,493,15.5
5/15/2015,22,29,30,34,42,800000,331,13
5/14/2015,8,16,18,22,43,0,339.5,11.5
5/13/2015,7,30,32,34,42,0,341.5,14
5/12/2015,8,13,26,36,38,0,230,12.5
5/11/2015,3,23,25,35,37,0,324,13
5/10/2015,6,16,18,19,27,0,199,8.5
5/9/2015,13,19,21,30,36,125000,223.5,12
5/8/2015,2,13,26,31,38,450000,264.5,12
5/7/2015,16,28,32,37,43,0,278,15.5
5/6/2015,10,11,21,32,37,0,305.5,13
5/5/2015,22,28,29,30,36,0,362.5,13.5
5/4/2015,6,9,10,29,34,225000,205.5,9.5
5/3/2015,2,13,20,24,34,0,249.5,11.5
5/2/2015,8,16,17,24,38,225000,227.5,10.5
5/1/2015,3,21,24,30,32,0,227.5,10.5
4/30/2015,5,11,16,24,31,225000,145,8.5
4/29/2015,1,5,6,24,38,0,206,10
4/28/2015,5,22,24,33,42,125000,428.5,13
4/27/2015,5,18,19,23,31,225000,193.5,9
4/26/2015,1,2,9,29,40,0,248,10.5
4/25/2015,3,13,26,27,36,450000,284,10.5
4/24/2015,10,13,30,32,40,0,367.5,13.5
4/23/2015,5,13,22,23,34,0,197,9.5
4/22/2015,7,9,12,26,29,0,117.5,6.5
4/21/2015,5,11,13,17,26,450000,152.5,8
4/20/2015,10,19,25,29,41,0,298,11.5
4/19/2015,10,17,24,26,43,0,232,11
4/18/2015,1,18,21,34,43,0,351.5,15
4/17/2015,2,4,17,25,27,450000,179,9
4/16/2015,6,12,24,33,43,0,272,11.5
4/15/2015,1,16,27,28,40,0,442.5,13.5
4/14/2015,9,10,11,15,37,0,246,9.5
4/13/2015,5,9,15,40,43,225000,335,12.5
4/12/2015,2,16,35,38,43,0,397,18
4/11/2015,11,13,18,31,38,325000,220,11
4/10/2015,1,16,22,26,32,0,242.5,12.5
4/9/2015,2,9,12,34,37,0,252,11
4/8/2015,3,15,16,27,34,125000,280.5,11.5
4/7/2015,13,14,15,29,32,1091382,275,11.5
4/6/2015,2,4,15,33,34,0,312,12
4/5/2015,6,24,26,28,37,0,252,11.5
4/4/2015,11,15,30,33,35,0,351,12.5
4/3/2015,2,8,29,30,39,0,254,11
4/2/2015,3,20,23,29,40,0,327,12.5
4/1/2015,1,33,36,38,39,0,254,14.5
3/31/2015,1,9,14,37,41,600000,275.5,13
3/30/2015,23,28,29,31,41,0,329,13.5
3/29/2015,8,18,19,25,35,0,232,10.5
3/28/2015,4,20,29,32,41,0,298,15
3/27/2015,4,8,23,26,35,0,224,9.5
3/26/2015,2,7,9,10,23,325000,109.5,7
3/25/2015,6,8,12,17,37,0,192,9
3/24/2015,5,27,29,36,39,0,303,12.5
3/23/2015,5,7,11,17,23,225000,78,5.5
3/22/2015,11,27,28,35,40,0,433,15.5
3/21/2015,9,10,17,30,43,450000,253.5,11
3/20/2015,9,14,26,27,31,0,312.5,10.5
3/19/2015,9,19,30,38,40,0,277,13.5
3/18/2015,8,12,14,23,27,0,130,7
3/17/2015,24,27,29,36,37,225000,447,13.5
3/16/2015,7,15,32,35,40,0,299,16
3/15/2015,9,11,12,13,28,225000,163.5,7
3/14/2015,2,5,19,25,26,0,128,7.5
3/13/2015,24,26,30,36,37,450000,301.5,14
3/12/2015,4,8,11,24,28,0,115.5,7
3/11/2015,12,18,24,29,39,0,268.5,10.5
3/10/2015,10,26,32,35,39,0,356,15
3/9/2015,8,15,17,27,37,450000,222.5,10
3/8/2015,8,9,27,38,41,0,271.5,13.5
3/7/2015,9,14,32,36,42,0,576.5,14
3/6/2015,3,6,7,32,33,0,363,10.5
3/5/2015,1,3,12,18,27,1001468,177,8.5
3/4/2015,25,32,37,39,40,0,354.5,14
3/3/2015,1,2,12,13,34,0,275.5,10.5
3/2/2015,2,5,19,28,33,0,194,9
3/1/2015,3,10,36,38,40,0,335.5,15
2/28/2015,25,35,39,40,42,0,359.5,15.5
2/27/2015,7,9,21,30,36,0,204,10
2/26/2015,4,17,19,26,30,125000,177,8.5
2/25/2015,8,12,13,20,22,450000,186,8.5
2/24/2015,3,11,13,24,43,0,235.5,9.5
2/23/2015,16,20,24,26,28,0,183,11
2/22/2015,8,9,19,28,33,0,172,9
2/21/2015,7,20,23,26,34,125000,226,10.5
2/20/2015,1,7,25,30,32,225000,219.5,10.5
2/19/2015,1,6,10,17,34,0,265.5,9.5
2/18/2015,3,8,22,26,31,325000,168.5,9.5
2/17/2015,1,5,6,23,34,0,237.5,10
2/16/2015,7,8,10,29,33,0,185,8.5
2/15/2015,3,7,12,26,27,225000,120,6.5
2/14/2015,8,14,21,37,43,0,407.5,13.5
2/13/2015,2,5,8,15,26,450000,167,8
2/12/2015,9,16,26,38,40,0,381,13.5
2/11/2015,8,9,20,23,33,0,269,10
2/10/2015,10,21,29,41,42,0,386.5,16
2/9/2015,2,13,18,26,41,125000,280,12.5
2/8/2015,10,15,24,31,34,821764,268.5,11.5
2/7/2015,19,21,32,36,40,0,316,14
2/6/2015,1,7,21,34,38,0,268,11.5
2/5/2015,6,18,19,21,33,0,227,10
2/4/2015,25,26,29,31,38,0,386.5,13.5
2/3/2015,2,11,24,30,42,0,292.5,11.5
2/2/2015,1,4,26,29,42,600000,256.5,12
2/1/2015,7,9,24,29,39,0,246,9.5
1/31/2015,9,18,25,38,41,0,336,13
1/30/2015,1,9,20,33,37,0,269,12.5
1/29/2015,6,15,32,35,40,0,346.5,16.5
1/28/2015,4,7,11,14,37,600000,175.5,8.5
1/27/2015,1,14,17,21,39,0,253.5,11
1/26/2015,2,4,18,22,37,0,228.5,10.5
1/25/2015,4,6,7,12,18,0,119,6.5
1/24/2015,14,19,34,39,41,0,373.5,15
1/23/2015,4,13,16,29,36,616063,276,11.5
1/22/2015,3,21,25,26,42,0,265,12
1/21/2015,22,26,31,36,42,0,327.5,14
1/20/2015,18,19,21,25,40,0,351,12.5
1/19/2015,5,12,26,37,38,0,267,12
1/18/2015,5,8,10,23,31,125000,132.5,7
1/17/2015,14,16,25,27,40,125000,311.5,13
1/16/2015,5,7,14,30,42,125000,290,10.5
1/15/2015,7,12,17,27,42,125000,169,8.5
1/14/2015,3,9,19,20,33,600000,211,9.5
1/13/2015,6,11,14,34,35,0,316,13
1/12/2015,14,21,26,30,34,0,301,12.5
1/11/2015,15,29,30,35,40,0,395.5,15
1/10/2015,6,10,12,13,34,0,222,9.5
1/9/2015,12,13,17,34,36,225000,279,12
1/8/2015,9,14,18,23,27,0,178.5,8.5
1/7/2015,7,23,24,31,35,125000,303.5,11
1/6/2015,1,4,19,26,32,325000,296,11
1/5/2015,3,18,21,41,43,0,345.5,14
1/4/2015,2,11,12,28,30,0,136.5,7.5
1/3/2015,16,17,25,27,35,450000,280.5,11.5
1/2/2015,3,14,23,30,36,0,299,11.5
1/1/2015,8,15,17,21,36,0,169.5,10.5
